id_1,HYBAS_ID,Year,Ephemeral,Seasonal,Permanent
1739,2120314360,1984,0.0369,0.0018,0.0054
1740,2120314530,1984,0.171,0.0396,0.1197
1741,2120314520,1984,0.0306,0.0018,0.009
1742,2120316090,1984,0,0.0108,0
1743,2120316190,1984,0,0,0
1744,2120316540,1984,0,0,0
1745,2120316430,1984,0,0,0
1746,2120316100,1984,0.0252,0.0396,0.072
1747,2120315970,1984,0,0,0
1748,2120317280,1984,0,0.0225,0.0351
1749,2120317170,1984,0,0,0
1750,2120318570,1984,0.0306,0.0036,0.1575
1751,2120318660,1984,0.0018,0,0
1752,2121089810,1984,0,0,0
1753,2120318950,1984,0,0,0
1754,2120318840,1984,0.0063,0.0072,0.0045
1755,2120319540,1984,0.0018,0,0
1756,2120319530,1984,0.0612,0.0747,0.0414
1757,2121090870,1984,0.1278,0.1179,0.6264
1758,2120055550,1984,0.0513,0.045,0.5103
1759,2120055560,1984,0.0882,0.0837,0.2295
1760,2121088350,1984,0.0072,0.0009,0
1761,2120055570,1984,0.126,0.18,0.7569
1762,2120055580,1984,0.0855,0.0603,0.1521
1763,2120310960,1984,0,0,0
1764,2120311060,1984,0,0,0
1765,2121088220,1984,0.1197,0.0216,0.153
1766,2120055590,1984,0.3447,0.108,1.2186
1767,2120055600,1984,0.2538,0.3366,2.0439
1768,2120311120,1984,0.0216,0.018,0.0054
1769,2120311110,1984,0.0252,0.0063,0.2457
1770,2120311190,1984,0.0495,0.0054,0.0081
1771,2120311280,1984,0.0099,0.0099,0.0009
1772,2120311360,1984,0.0171,0.0045,0
1773,2120311370,1984,0.4437,0.5436,0.3213
1774,2121087730,1984,0.0243,0.0603,0.3519
1775,2120313970,1984,0.9225,0.7911,13.6449
1776,2120313960,1984,0,0.0468,0.0108
1777,2120316200,1984,0.1917,0.0522,5.0202
1778,2120316270,1984,0.0441,0.0567,14.3226
1779,2120316910,1984,0.0693,0.0801,20.0403
1780,2120317050,1984,0,0,1.0908
1781,2120317180,1984,0.054,0.1863,123.0336
1782,2120316920,1984,0.1575,0.1683,62.6544
1783,2120318390,1984,0,0,0.3951
1784,2120318480,1984,0.1134,0.2556,104.2992
1785,2120318270,1984,0.315,0.576,80.4051
1786,2120318490,1984,0.3015,0.6777,124.254
1787,2120317290,1984,0.0981,0.2313,40.2714
1788,2120317190,1984,0.0603,0.0666,11.1798
1789,2121089240,1984,0.1323,0.0621,0.8829
1790,2120318180,1984,0,0,0
1791,2120318120,1984,0.0225,0.0144,0.0423
1792,2120319730,1984,0.4167,0.5877,44.019
1793,2120319810,1984,0.1656,0.3141,17.1657
1794,2120318380,1984,0.1566,0.0594,0.1134
1795,2120318470,1984,0.0009,0.0045,0
1796,2121090010,1984,0.0099,0.0252,0.0603
1797,2120314910,1984,0.0243,0.0099,0.2943
1798,2120314870,1984,0.0315,0.009,0.0045
1799,2120320920,1984,0.0495,0.0072,0.0675
1800,2120320910,1984,0.0567,0.0378,0.0954
1801,2121089900,1984,0.0621,0.0189,0.0864
1802,2121088670,1984,0.0117,0.0207,0.0477
1803,2120322440,1984,0.0432,0.0342,0.351
1804,2120322500,1984,0.0648,0.0729,0.1944
1805,2121092450,1984,0.2961,0.1134,0.8217
1806,2120321900,1984,0.0927,0.1971,0.8676
1807,2120322020,1984,0.0369,0.0252,0.072
1808,2120323200,1984,0.0027,0.0504,0.3078
1809,2120323350,1984,0.1179,0.1062,0.5085
1810,2121093200,1984,0.0045,0.0063,0.0009
1811,2121093140,1984,0.1674,0.4356,1.9737
1812,2121092270,1984,0.0189,0.0504,0.1107
1813,2121091950,1984,0.0243,0.0972,0.2088
1814,2120055610,1984,0.1071,0.0864,0.7308
1815,2120055620,1984,0.0117,0.0009,0.0432
1816,2120310240,1984,0,0.0018,0
1817,2120310310,1984,0.0315,0.0918,0.3213
1818,2120055630,1984,0.5175,0.5418,1.7379
1819,2120055640,1984,0.4212,0.2781,9.5922
1820,2120055650,1984,0.3744,0.9873,2.8512
1821,2120055660,1984,1.1538,0.8208,3.2238
1822,2121091220,1984,0.1323,0.1449,0.4518
1823,2121091460,1984,0.1107,0.0675,0.0666
1824,2121092160,1984,0.0558,0.0342,0.135
1825,2120055670,1984,1.8369,3.3165,21.0303
1826,2120055680,1984,0.7731,3.0276,31.923
1827,2120055690,1984,0.2439,0.4176,1.2465
1828,2121092340,1984,0.2196,0.342,0.7164
1829,2120055700,1984,0.6291,2.1132,13.5252
1830,2120055710,1984,0.1008,0.4662,1.8288
1831,2120055720,1984,0.6219,0.2898,2.1897
1832,2120055730,1984,0.2754,0.27,2.6298
1833,2121093630,1984,0.0963,0.2871,0.9009
1834,2120055740,1984,0,0,0
1835,2120055750,1984,0.0036,0.0027,0
1836,2121095120,1984,0.0738,0.1467,0.2286
1837,2120055770,1984,0.0666,0.0576,0.5013
1838,2121094730,1984,0.0954,0.2484,1.0359
1839,2120059370,1984,0.0531,0.0756,0.4707
1840,2120059380,1984,2.6469,3.0555,17.4744
1841,2120059390,1984,0.8343,0.4428,4.2372
1842,2120059400,1984,0.144,0.0279,0.2655
1843,2120059410,1984,0.774,1.1268,8.4096
1844,2120059420,1984,3.0879,1.2087,13.4451
1845,2120059430,1984,2.0115,0.5031,7.2702
1846,2120059440,1984,1.5867,0.3321,4.3506
